Customer_id,Customer_fname,Customer_lname,Customer_email,Customer_password,Customer_country,Customer_state,Customer_city,Customer_street,Customer_zipcode,Customer_segment
2041,Paul,Garcia,XXXXXXXXX,XXXXXXXXX,EE. UU.,MN,Saint Paul,1070 Dusty Beacon Maze,55124,Consumer
7537,Stephen,Lee,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,San Antonio,469 Crystal Anchor Mountain,78201,Consumer
3056,George,Middleton,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Philadelphia,3601 Cozy Creek Trail,19143,Consumer
7967,Samuel,Jones,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Philadelphia,7007 Quiet Via,19149,Consumer
1758,Larry,King,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Bronx,2515 Burning Boulevard,10466,Consumer
7884,Peter,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NC,Greenville,2127 Cozy Deer Bank,27858,Corporate
289,Diana,Richards,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Morristown,3593 Easy Embers Field,7960,Corporate
10081,Mary,Castillo,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,San Diego,9900 Hidden Rise Downs,92115,Corporate
1169,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Oxnard,1055 Crystal Woods,93030,Corporate
1182,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Miami,5365 Tawny Apple Limits,33147,Corporate
717,Mary,Camacho,XXXXXXXXX,XXXXXXXXX,EE. UU.,NM,Albuquerque,4845 Thunder Embers Hollow,87111,Corporate
20423,Ainsley,Leach,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Amarillo,5154 Honey Bend,79109,Corporate
5801,Theresa,Pearson,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Lutz,6715 Gentle Horse Row,33549,Corporate
702,Cynthia,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,OR,Bend,6412 Crystal View Townline,97701,Corporate
6951,Mary,Williams,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,East Brunswick,263 Harvest Wood,8816,Corporate
6780,Sean,Chung,XXXXXXXXX,XXXXXXXXX,EE. UU.,SC,Lancaster,7111 Cotton Blossom Estates,29720,Corporate
6422,Jonathan,Richmond,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Ontario,3005 Bright Maze,91762,Corporate
5384,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Houston,5657 Lost Expressway,77015,Corporate
2985,Donald,Price,XXXXXXXXX,XXXXXXXXX,EE. UU.,VA,Hampton,183 Velvet Grove Towers,23666,Corporate
18349,Rana,Moreno,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,New York,2275 Rustic Impasse,10016,Corporate
11286,Mary,Garcia,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Porterville,8279 Bright Fox Highway,93257,Corporate
489,William,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,OR,Portland,2792 Middle Mount,97223,Corporate
4510,Rachel,Cochran,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Strongsville,6414 Jagged Sky Gardens,44136,Corporate
9626,Dorothy,Frye,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,El Paso,4849 Clear Blossom Turnabout,79927,Corporate
9494,Robert,Gilmore,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Del Rio,8248 Clear Glade,78840,Corporate
1718,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Buffalo,4606 Umber Range,14221,Corporate
5295,Mary,Williams,XXXXXXXXX,XXXXXXXXX,EE. UU.,UT,Bountiful,2058 Quaking Oak Common,84010,Corporate
3984,Brenda,Webster,XXXXXXXXX,XXXXXXXXX,EE. UU.,WA,Kent,5131 Gentle Limits,98031,Corporate
5270,Andrea,Johnson,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Chicago,9595 Iron Orchard,60620,Corporate
10966,Martha,Pierce,XXXXXXXXX,XXXXXXXXX,EE. UU.,MA,Plymouth,6797 Quiet Mountain Rise,2360,Corporate
1868,Mary,Riddle,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Far Rockaway,340 Velvet Barn Gate,11691,Corporate
17446,Freya,Golden,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Houston,569 Hazy Wynd,77088,Corporate
10071,Mary,Lawrence,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Philadelphia,5768 Jagged Zephyr Port,19124,Corporate
1271,Carolyn,Shea,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Simi Valley,1021 Silver Log Cape,93065,Corporate
11930,Mary,Gilbert,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Detroit,2002 Noble Crescent,48227,Corporate
20529,Lynn,Sweeney,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Garden Grove,7262 Emerald Boulevard,92840,Corporate
8358,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,San Diego,9176 Shady Barn Jetty,92105,Corporate
7705,Julia,Robinson,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Chicago,3670 Broad Mountain Link,60609,Corporate
17392,Patience,Ward,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Placentia,7126 Hazy Berry Mount,92870,Corporate
18276,Cheryl,Koch,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,San Jose,4845 Thunder Embers Hollow,95148,Corporate
7795,Sandra,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,HI,Honolulu,1134 Misty River Woods,96822,Corporate
20655,Whitney,Collins,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Mentor,5808 Silver Rise Circuit,44060,Corporate
2454,Kyle,Curtis,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Santa Clara,3180 Golden Cider Circle,95051,Corporate
150,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Union,5593 Indian Trail,7083,Corporate
10671,Timothy,Moses,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Long Beach,1987 Grand Alley,90805,Corporate
11924,Mary,Ramos,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Westminster,4463 Cotton Quail Forest,92683,Corporate
16086,Aimee,Terrell,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Pompano Beach,5875 Grand Campus,33068,Corporate
4398,Mary,Yoder,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Azusa,1010 Rustic Fox View,91702,Consumer
5687,Mary,Chapman,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Fort Lauderdale,1430 Easy Spring Key,33324,Consumer
8534,Mary,Rose,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,San Antonio,3050 Crystal Fawn Green,78201,Consumer
3372,Virginia,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Princeton,3139 Golden Autumn Byway,8540,Consumer
10927,Jessica,Lang,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Perth Amboy,3356 Crystal Farm,8861,Consumer
3597,Margaret,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Miami,8473 Crystal Hickory Path,33162,Consumer
2052,Mary,Anthony,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Loveland,874 Thunder Front,45140,Consumer
4399,Richard,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,VA,Virginia Beach,9627 Little Terrace,23455,Consumer
185,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,KY,Louisville,9295 Emerald Downs,40214,Consumer
3441,Emma,Russell,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Lockport,8400 Clear Wagon  Row,14094,Consumer
11947,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Chicago,5420 Crystal Hill,60608,Consumer
1555,Adam,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Staten Island,4047 Grand Port,10314,Consumer
9399,Mary,Bennett,XXXXXXXXX,XXXXXXXXX,EE. UU.,AZ,Tucson,6575 Quiet Loop,85719,Consumer
2792,Roy,Carey,XXXXXXXXX,XXXXXXXXX,EE. UU.,MA,Plymouth,4317 Emerald Bay,2360,Consumer
10118,Mary,Reynolds,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Cleveland,5325 Amber Blossom Way,44120,Consumer
8544,Sarah,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Bronx,3065 Foggy Horse Port,10458,Consumer
4296,Edward,Sanchez,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Webster,3867 Middle Leaf By-pass,14580,Consumer
4391,Harry,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Stockton,6332 Round Range,95207,Consumer
2882,Mary,Decker,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Amarillo,6826 Quiet Lane,79109,Consumer
3283,Charles,Ramos,XXXXXXXXX,XXXXXXXXX,EE. UU.,WV,Martinsburg,3882 Golden Maze,25401,Consumer
397,Mary,Delgado,XXXXXXXXX,XXXXXXXXX,EE. UU.,MD,Cumberland,1102 Misty Rabbit Alley,21502,Consumer
4104,Debra,Butler,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Pekin,8581 Blue Crescent,61554,Consumer
12214,Jennifer,Summers,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Tallahassee,2749 Emerald Glen,32308,Consumer
10699,Mary,Lee,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Jacksonville,7320 Wishing Rise Mall ,32225,Consumer
2091,Doris,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,RI,Woonsocket,3087 Hazy Glen,2895,Consumer
10474,Benjamin,Case,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Stockton,125 Easy Lake Close,95206,Consumer
7504,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,GA,Lithonia,4263 Cozy Embers Ledge,30058,Consumer
7518,Mary,Padilla,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Oak Lawn,9725 Cotton Forest,60453,Consumer
1738,Nicholas,Murray,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Detroit,1915 Thunder Hickory Freeway,48213,Consumer
1622,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Alhambra,1098 Fallen By-pass,91801,Consumer
1325,Gregory,Nelson,XXXXXXXXX,XXXXXXXXX,EE. UU.,CT,New Haven,8271 Foggy Horse Inlet,6511,Consumer
5505,Joseph,Matthews,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,North Tonawanda,3046 Broad Sky Dale,14120,Consumer
4210,Matthew,Roach,XXXXXXXXX,XXXXXXXXX,EE. UU.,AZ,Phoenix,1200 Silent Bend,85029,Consumer
11229,Diane,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,LA,Kenner,8768 Shady Arbor,70065,Consumer
9385,Andrew,Whitehead,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Washington,3361 Little Ledge,15301,Consumer
900,George,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Holland,2088 Emerald Downs,49423,Consumer
6217,Roger,Black,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Morrisville,5263 Middle Road,19067,Consumer
9466,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,TN,Memphis,7111 Cotton Blossom Estates,38128,Consumer
4596,Mary,Burns,XXXXXXXXX,XXXXXXXXX,EE. UU.,WA,Federal Way,9419 Cinder Hickory Towers,98023,Consumer
5206,Mary,Palmer,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,San Diego,4212 Cozy Corners,92113,Consumer
2823,Danielle,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Chicago,3614 Misty Mall ,60626,Consumer
10408,Sandra,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Los Angeles,8706 Harvest Green,90027,Consumer
11011,Mary,Mullins,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Bronx,3193 Gentle Circuit,10457,Consumer
40,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Long Beach,7358 Rocky Villas,90805,Consumer
11636,Patrick,Browning,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Chicago,112 Green Fawn Estates,60637,Consumer
7454,Andrew,Kim,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,West Covina,7094 Round Carrefour,91790,Corporate
5138,William,Rivera,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Ventura,3367 Easy Pines,93003,Corporate
8696,Mary,Pope,XXXXXXXXX,XXXXXXXXX,EE. UU.,DC,Washington,4776 Crystal River Stead,20009,Corporate
2329,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Valrico,7312 Umber Prairie Wynd,33594,Corporate
12431,Mary,Rios,XXXXXXXXX,XXXXXXXXX,EE. UU.,HI,Kaneohe,1221 Cinder Pines,96744,Corporate
10860,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Ventura,8824 Noble View Valley,93003,Corporate
12094,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Brooklyn,2720 Stony Field,11218,Corporate
5088,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Oceanside,698 Colonial Way,92057,Corporate
2200,Evelyn,Wilson,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Fort Worth,7409 Cotton Manor,76116,Corporate
3997,Margaret,Walker,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Brooklyn,5731 Cinder Horse Court,11218,Corporate
8746,Charles,Stout,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Cleveland,72 Noble Path,44120,Corporate
3687,Mary,Morrow,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Philadelphia,923 Amber Grounds,19145,Corporate
9162,Christina,Carter,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Lodi,3901 Iron Parade,95240,Corporate
8993,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Bakersfield,4915 Lazy Pine Bay,93308,Corporate
5875,Mary,Rodgers,XXXXXXXXX,XXXXXXXXX,EE. UU.,PA,Philadelphia,654 Gentle Acres,19143,Corporate
2502,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Long Beach,7581 Cinder Link,90813,Corporate
9563,Pamela,Murphy,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,San Jose,6001 Iron Diversion,95122,Corporate
7259,Jerry,Ingram,XXXXXXXXX,XXXXXXXXX,EE. UU.,TN,Murfreesboro,9198 Blue Swale,37130,Corporate
3131,Mary,Brown,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Carlsbad,3358 Middle Ridge,92009,Corporate
4140,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Hamilton,9785 Silver Hickory Walk,45011,Corporate
4539,Jacqueline,James,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Houston,9391 Little Leaf Ramp,77083,Corporate
6071,Mary,Wu,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,New York,3810 Honey Swale,10031,Corporate
8730,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Hayward,5166 Middle Circuit,94541,Corporate
9634,Mary,Weaver,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Bridgeton,2269 High Limits,8302,Corporate
8010,Kathy,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,WV,Martinsburg,6901 Lazy Plaza,25401,Corporate
3484,Rebecca,Hunter,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Bay Shore,67 Cotton Mountain Terrace,11706,Corporate
7307,Brandon,Foster,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Palatine,4291 Sunny Fox Mews,60067,Corporate
1975,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,GA,Smyrna,7790 Green Berry Gate,30080,Corporate
629,Matthew,Huffman,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Van Nuys,9922 Misty Oak Inlet,91406,Corporate
11753,Richard,Reid,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Opa Locka,9128 Little Cloud Bay,33055,Corporate
5375,Jeremy,Holmes,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Los Angeles,1819 Noble Ramp,90046,Corporate
1695,Amanda,Marquez,XXXXXXXXX,XXXXXXXXX,EE. UU.,MN,Saint Paul,9539 Velvet Trace,55106,Corporate
9884,Maria,Dorsey,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Edison,125 Colonial Butterfly Stead,8817,Corporate
8498,Joseph,Pennington,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Baytown,9084 Middle Embers Passage,77520,Corporate
7534,Mary,Smith,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Sylmar,1994 Lost Berry Promenade,91342,Corporate
123,Mary,Mann,XXXXXXXXX,XXXXXXXXX,EE. UU.,OR,Bend,7676 Colonial Towers,97701,Corporate
8925,Mary,Erickson,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Opa Locka,2422 High River Corners,33055,Corporate
5981,Ronald,Williamson,XXXXXXXXX,XXXXXXXXX,EE. UU.,MN,Burnsville,398 Pleasant Mountain,55337,Corporate
7347,Carolyn,Gallegos,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Huntington Station,2070 Indian Leaf Edge,11746,Corporate
19445,Felicia,Clark,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9135 Green Island Moor,725,Corporate
19444,Wanda,Sanford,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Sunnyvale,1800 Quiet Creek Stead,94087,Corporate
19443,Hayfa,Boyle,XXXXXXXXX,XXXXXXXXX,EE. UU.,TX,Sugar Land,1165 Quiet Inlet,77478,Corporate
19442,Lavinia,Houston,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,432 Rocky Link,725,Corporate
19441,Yetta,Robinson,XXXXXXXXX,XXXXXXXXX,EE. UU.,MA,Brighton,2607 Clear Branch Cape,2135,Corporate
19440,Jennifer,Holmes,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6826 Quiet Lane,725,Corporate
19439,Mara,Mcneil,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Garden Grove,9780 Misty Pike,92840,Corporate
19438,Cleo,Woodward,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4135 Golden Shadow Front,725,Home Office
19437,Cally,Dunn,XXXXXXXXX,XXXXXXXXX,EE. UU.,ND,Bismarck,8307 Merry Pointe,58501,Corporate
19436,Wynter,Gay,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9299 Grand Branch Route,725,Home Office
19435,Hyacinth,Nolan,XXXXXXXXX,XXXXXXXXX,EE. UU.,MD,Gaithersburg,2210 Merry Leaf Row,20878,Consumer
19434,Emma,Mayo,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3309 Harvest Thicket,725,Corporate
19433,Xerxes,Terrell,XXXXXXXXX,XXXXXXXXX,EE. UU.,ND,Bismarck,5953 Lost Plaza,58501,Corporate
19432,Noel,Wheeler,XXXXXXXXX,XXXXXXXXX,EE. UU.,HI,Honolulu,1070 Dusty Beacon Maze,96817,Corporate
19431,Maryam,Grant,XXXXXXXXX,XXXXXXXXX,EE. UU.,GA,Lilburn,7094 Sleepy End,30047,Corporate
19430,Naida,Small,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9393 Golden View Pike,725,Corporate
19429,Lana,Green,XXXXXXXXX,XXXXXXXXX,EE. UU.,VA,Virginia Beach,9627 Little Terrace,23455,Consumer
19428,Patience,Woodward,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Azusa,1010 Rustic Fox View,91702,Consumer
19427,Rylee,Garrett,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Long Beach,7735 Gentle Terrace,90813,Corporate
19426,Dakota,Green,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Bronx,2720 Stony Field,10458,Consumer
19425,Fallon,Donovan,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,45 Merry Bear View,725,Consumer
19424,Kylynn,Zimmerman,XXXXXXXXX,XXXXXXXXX,EE. UU.,UT,Provo,3741 Bright Extension,84604,Consumer
19423,Inez,Fleming,XXXXXXXXX,XXXXXXXXX,EE. UU.,TN,Columbia,3408 Tawny Spring Glen,38401,Consumer
19422,Carolyn,Davenport,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4105 Fallen Goose Port,725,Consumer
19421,Miriam,Vega,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Stockton,6332 Round Range,95207,Consumer
19420,Danielle,Rush,XXXXXXXXX,XXXXXXXXX,EE. UU.,GA,Marietta,7121 Foggy Woods,30062,Home Office
19419,Chloe,Pickett,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,482 High Quay,725,Home Office
19418,Beverly,Fisher,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Holland,7177 Old Nectar Ridge,49423,Consumer
19417,Gillian,Camacho,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Rio Grande,6750 Stony Fawn Wood,745,Home Office
19416,Madeline,Wooten,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Brooklyn,2636 Indian Expressway,11212,Home Office
19415,Yoshi,Shelton,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,9891 Foggy Hills Acres,725,Consumer
19414,Hadley,Russell,XXXXXXXXX,XXXXXXXXX,EE. UU.,CO,Denver,7500 Wishing Brook Grove,80219,Corporate
19413,Renee,Morales,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Taylor,1497 Sleepy Thicket,48180,Corporate
19412,Iola,King,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,5012 Honey Wagon Stead,725,Corporate
19411,Tamekah,Blair,XXXXXXXXX,XXXXXXXXX,EE. UU.,IL,Chicago,8832 Old Quay,60637,Corporate
19410,Cherokee,Huffman,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8707 Foggy View,725,Corporate
19409,Odessa,Cherry,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Detroit,4148 Indian Landing,48205,Corporate
19408,Rose,Mack,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4690 Quiet Hickory Campus,725,Consumer
19407,Linda,Haley,XXXXXXXXX,XXXXXXXXX,EE. UU.,TN,Murfreesboro,8659 Foggy Deer Port,37130,Consumer
19406,May,Kennedy,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8284 Colonial Gate Path,725,Consumer
19405,Lilah,Holmes,XXXXXXXXX,XXXXXXXXX,EE. UU.,OH,Cleveland,7701 Rustic Carrefour,44102,Corporate
19404,Tana,Franklin,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,406 Shady Cider Corner,725,Consumer
19403,Emi,Mitchell,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Lockport,4542 Sunny Parade,14094,Corporate
19402,Cynthia,Albert,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2070 Rocky Apple Front,725,Corporate
19401,Myra,Manning,XXXXXXXXX,XXXXXXXXX,EE. UU.,MO,Saint Charles,3761 Foggy Hickory Extension,63301,Corporate
19400,Medge,Mcfarland,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Los Angeles,9767 Amber Valley,90046,Corporate
19399,Chloe,Nichols,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Cupertino,3538 Rustic Dale Run,95014,Home Office
19398,Beatrice,Holt,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1946 Jagged Trail,725,Home Office
19397,Ria,Padilla,XXXXXXXXX,XXXXXXXXX,EE. UU.,MO,Springfield,5434 Middle Range,65807,Home Office
19396,Charity,Sharpe,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,7108 Cinder Road,725,Home Office
19395,Nell,Garrison,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Mission Viejo,1557 High Spring Cove,92692,Home Office
19394,Tamara,Larson,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Los Angeles,183 Crystal Lake Drive,90042,Home Office
19393,Phyllis,Higgins,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1870 Crystal Blossom Towers,725,Home Office
19392,Nelle,Shaffer,XXXXXXXXX,XXXXXXXXX,EE. UU.,GA,Roswell,8932 High Row,30075,Home Office
19391,Aimee,Daugherty,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,6449 Merry Lagoon Drive,725,Corporate
19390,Blossom,Middleton,XXXXXXXXX,XXXXXXXXX,EE. UU.,MI,Ypsilanti,3505 High Mall,48197,Home Office
19389,Breanna,Morrison,XXXXXXXXX,XXXXXXXXX,EE. UU.,NY,Brooklyn,7320 Lazy Forest Falls,11218,Corporate
19388,Katelyn,Key,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,851 Green Prairie Park,725,Corporate
19387,Karly,Porter,XXXXXXXXX,XXXXXXXXX,EE. UU.,AZ,Peoria,5674 Merry Nectar Pines,85345,Corporate
19386,Olga,Stein,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,8651 Heather Drive,725,Corporate
19385,Brenna,Wyatt,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Garden Grove,3068 Indian Quail Cove,92843,Corporate
19384,Tatyana,Tyson,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,427 Clear Leaf Loop,725,Home Office
19383,Ifeoma,Hendricks,XXXXXXXXX,XXXXXXXXX,EE. UU.,NJ,Clementon,5136 Red Prairie Park,8021,Corporate
19382,Kitra,Howard,XXXXXXXXX,XXXXXXXXX,EE. UU.,TN,Memphis,5722 Easy Heath,38127,Corporate
19381,Summer,Hester,XXXXXXXXX,XXXXXXXXX,EE. UU.,TN,Antioch,8895 Shady Cider Moor,37013,Consumer
19380,Sopoline,Hood,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,4776 Pleasant Pioneer Cape,725,Consumer
19379,Emma,Suarez,XXXXXXXXX,XXXXXXXXX,EE. UU.,UT,Salt Lake City,1853 Umber Field,84118,Home Office
19378,Eliana,Santos,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1142 Round Via,725,Consumer
19377,Denise,Young,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Bakersfield,2027 Thunder Creek Thicket,93304,Consumer
19376,Hermione,Rose,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,2059 Cozy Field,725,Corporate
19375,Lara,Kim,XXXXXXXXX,XXXXXXXXX,EE. UU.,CA,Granada Hills,4436 Tawny Private,91344,Consumer
19374,Hedy,Dunn,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,3914 Silver Horse Cape,725,Consumer
19373,Violet,Melton,XXXXXXXXX,XXXXXXXXX,EE. UU.,FL,Tallahassee,5002 High Bank,32308,Home Office
19372,Taylor,Aguilar,XXXXXXXXX,XXXXXXXXX,Puerto Rico,PR,Caguas,1982 Burning Forest,725,Home Office
